0.7290 0.1386 0.3709 -0.2192 0.0912 -0.0323 0.0673 0.1058 -0.0487 0.0108 0.2765 1.0310 0.4055 0.5880 0.2519 0.2665 0.2265 0.4045 0.5248 0.2732 0.3148 0.7235 -1
0.3490 0.4254 0.2477 -0.0012 0.1319 0.1619 0.1493 0.1050 0.1655 0.1038 0.4551 0.6510 0.6923 0.4647 0.4699 0.3072 0.4207 0.4866 0.5240 0.4875 0.4078 0.9021 -1
0.4290 0.0724 0.3298 -0.1320 0.0831 0.2881 0.4417 0.0004 0.1553 0.0341 0.5087 0.7310 0.3393 0.5469 0.3391 0.2584 0.5469 0.7789 0.4194 0.4773 0.3380 0.9556 -1
0.5490 0.3224 0.2614 -0.0175 0.0993 0.1716 0.2160 0.1434 0.1962 0.2666 0.4194 0.8510 0.5893 0.4784 0.4535 0.2746 0.4304 0.5532 0.5624 0.5181 0.5706 0.8663 -1
0.1690 0.2195 0.3983 -0.0257 0.0831 0.0454 0.1391 0.0832 0.4308 0.0806 0.3479 0.4710 0.4864 0.6154 0.4453 0.2584 0.3042 0.4763 0.5022 0.7528 0.3845 0.7949 -1
0.3290 0.0283 0.2203 -0.2192 0.2376 0.1521 0.5852 0.2728 0.3084 0.0806 -0.0806 0.6310 0.2952 0.4373 0.2519 0.4129 0.4110 0.9224 0.6918 0.6304 0.3845 0.3663 -1
0.3690 0.2783 0.2066 -0.0339 0.1319 0.0551 0.2929 0.0757 0.2778 -0.0124 0.4908 0.6710 0.5452 0.4236 0.4372 0.3072 0.3139 0.6301 0.4947 0.5998 0.2915 0.9378 -1
0.1890 0.0871 0.2066 -0.0775 0.1237 0.4143 0.4365 0.1125 0.3186 0.1736 0.2587 0.4910 0.3540 0.4236 0.3936 0.2990 0.6731 0.7737 0.5316 0.6406 0.4776 0.7056 -1
0.4890 0.0283 0.2888 0.4130 0.2457 0.2929 0.8314 0.6550 0.1451 0.1620 -0.1342 0.7910 0.2952 0.5058 0.8840 0.4210 0.5517 1.1686 1.0741 0.4671 0.4659 0.3128 -1
0.4890 -0.0158 0.2888 0.4620 0.2701 0.1424 0.5186 0.6287 -0.0998 0.1038 -0.2056 0.7910 0.2511 0.5058 0.9331 0.4454 0.4012 0.8558 1.0477 0.2222 0.4078 0.2413 -1
0.2090 -0.0011 0.3298 0.0424 0.1075 0.1133 0.2263 0.2803 0.3288 0.2666 0.0533 0.5110 0.2658 0.5469 0.5135 0.2828 0.3721 0.5635 0.6994 0.6508 0.5706 0.5003 -1
0.1290 0.3518 0.2066 -0.1810 0.0912 -0.0809 -0.0712 -0.1313 0.3288 0.1736 0.6515 0.4310 0.6188 0.4236 0.2900 0.2665 0.1779 0.2660 0.2878 0.6508 0.4776 1.0985 -1
0.3490 -0.0305 0.2751 -0.0121 0.2863 0.0939 0.1955 0.3541 0.5329 0.1038 0.0622 0.6510 0.2364 0.4921 0.4590 0.4616 0.3527 0.5327 0.7731 0.8549 0.4078 0.5092 -1
0.3090 0.0724 0.2614 -0.0829 0.2945 0.1036 0.4314 0.1411 0.2370 0.0690 0.4015 0.6110 0.3393 0.4784 0.3881 0.4698 0.3624 0.7686 0.5602 0.5589 0.3729 0.8485 -1
0.1690 0.0871 0.3024 -0.0938 0.1725 0.1619 0.4673 0.0064 0.1962 0.0224 0.4015 0.4710 0.3540 0.5195 0.3772 0.3478 0.4207 0.8045 0.4255 0.5181 0.3264 0.8485 -1
0.8490 0.1165 0.3435 -0.2192 0.0262 0.1230 0.1340 0.1283 -0.0692 0.0224 0.2587 1.1510 0.3835 0.5606 0.2519 0.2015 0.3818 0.4712 0.5474 0.2528 0.3264 0.7056 -1
0.2690 0.2783 0.2614 -0.1483 0.0993 -0.0032 0.0314 -0.0914 0.1043 0.1387 0.5265 0.5710 0.5452 0.4784 0.3227 0.2746 0.2556 0.3686 0.3277 0.4263 0.4427 0.9735 -1
0.2290 0.2636 0.2066 -0.1592 0.0912 0.0648 0.3391 0.0531 0.3492 0.2783 0.3837 0.5310 0.5305 0.4236 0.3118 0.2665 0.3236 0.6763 0.4721 0.6712 0.5822 0.8306 -1
0.3890 0.4107 0.2477 -0.0284 0.0993 -0.0129 0.0673 0.0516 0.1247 0.0108 0.4729 0.6910 0.6776 0.4647 0.4426 0.2746 0.2459 0.4045 0.4706 0.4467 0.3148 0.9199 -1
0.4890 0.0430 0.2614 0.2113 0.1969 0.1036 0.1442 0.4082 0.1655 0.1387 -0.0092 0.7910 0.3099 0.4784 0.6824 0.3722 0.3624 0.4814 0.8273 0.4875 0.4427 0.4378 -1
0.3290 -0.0158 0.2751 -0.1865 0.2213 0.2104 0.4109 0.0982 0.0635 0.1038 0.2765 0.6310 0.2511 0.4921 0.2846 0.3966 0.4692 0.7481 0.5173 0.3855 0.4078 0.7235 -1
0.2890 0.1312 0.2066 0.0642 0.1400 0.0842 0.2929 0.0305 0.2268 0.1620 0.4908 0.5910 0.3982 0.4236 0.5353 0.3153 0.3430 0.6301 0.4495 0.5487 0.4659 0.9378 -1
0.2690 0.1754 0.2751 -0.1047 0.1156 0.1327 0.3750 -0.0297 0.1757 0.0108 0.5265 0.5710 0.4423 0.4921 0.3663 0.2909 0.3915 0.7122 0.3894 0.4977 0.3148 0.9735 -1
0.3890 0.0871 0.3983 0.1677 0.1969 0.2784 0.4878 0.4143 0.3492 0.1969 0.1158 0.6910 0.3540 0.6154 0.6388 0.3722 0.5372 0.8250 0.8333 0.6712 0.5008 0.5628 -1
0.3890 -0.0305 0.2751 -0.1592 0.0831 -0.0420 0.0776 0.1073 0.1043 0.2666 0.2408 0.6910 0.2364 0.4921 0.3118 0.2584 0.2168 0.4148 0.5263 0.4263 0.5706 0.6878 -1
0.4890 0.0136 0.3024 -0.2083 0.2863 0.1910 0.5134 0.2412 0.1655 0.2085 0.0265 0.7910 0.2805 0.5195 0.2628 0.4616 0.4498 0.8507 0.6602 0.4875 0.5124 0.4735 -1
0.5090 0.1018 0.5490 0.2277 0.2050 0.3075 0.4211 0.4745 0.1757 0.2783 0.1158 0.8110 0.3688 0.7660 0.6987 0.3803 0.5663 0.7583 0.8935 0.4977 0.5822 0.5628 -1
-0.0310 -0.0011 0.2614 -0.1265 0.0587 0.0356 0.2263 0.0230 0.3900 -0.0124 0.2587 0.2710 0.2658 0.4784 0.3445 0.2340 0.2945 0.5635 0.4420 0.7120 0.2915 0.7056 -1
0.2090 0.1754 0.4394 0.3040 0.2050 0.3560 0.4211 0.2863 0.0941 0.2783 0.2051 0.5110 0.4423 0.6565 0.7750 0.3803 0.6148 0.7583 0.7054 0.4161 0.5822 0.6521 -1
0.6290 0.1312 0.3298 0.3203 0.2376 0.3318 0.4673 0.5798 0.0329 0.1620 0.0622 0.9310 0.3982 0.5469 0.7914 0.4129 0.5906 0.8045 0.9988 0.3549 0.4659 0.5092 -1
0.3290 0.2489 0.2066 -0.1047 0.0912 0.1036 0.1647 0.0313 0.1043 0.0573 0.4372 0.6310 0.5158 0.4236 0.3663 0.2665 0.3624 0.5019 0.4503 0.4263 0.3613 0.8842 -1
0.2690 0.3812 0.3161 0.1950 0.1563 -0.0032 0.2006 0.1374 0.2880 -0.0241 0.5444 0.5710 0.6482 0.5332 0.6660 0.3316 0.2556 0.5378 0.5564 0.6100 0.2799 0.9913 -1
0.4290 0.1165 0.5490 -0.1211 0.0587 0.1133 0.1493 0.0305 0.1349 0.0457 0.4372 0.7310 0.3835 0.7660 0.3500 0.2340 0.3721 0.4866 0.4495 0.4569 0.3497 0.8842 -1
0.4890 0.0283 0.5490 0.2222 0.0587 0.0745 0.3340 0.3089 -0.0079 -0.0357 0.2051 0.7910 0.2952 0.7660 0.6933 0.2340 0.3333 0.6712 0.7280 0.3141 0.2683 0.6521 -1
0.3890 0.2048 0.3435 0.1187 0.2945 0.1716 0.5493 0.4820 0.4717 0.3131 0.2229 0.6910 0.4717 0.5606 0.5897 0.4698 0.4304 0.8866 0.9010 0.7936 0.6171 0.6699 -1
0.4690 0.1312 0.3298 0.6882 0.2132 0.2250 0.6570 0.7604 0.0635 0.1038 -0.1342 0.7710 0.3982 0.5469 1.1592 0.3885 0.4838 0.9942 1.1794 0.3855 0.4078 0.3128 -1
0.1090 0.3665 0.0011 -0.1974 -0.0307 -0.0032 0.0058 0.0531 0.3390 0.1852 0.2765 0.4110 0.6335 0.2181 0.2737 0.1446 0.2556 0.3430 0.4721 0.6610 0.4892 0.7235 -1
0.5090 0.0136 0.3024 0.3530 0.2294 0.0551 0.1391 0.5347 0.1962 0.1038 -0.0628 0.8110 0.2805 0.5195 0.8241 0.4047 0.3139 0.4763 0.9537 0.5181 0.4078 0.3842 -1
0.3690 0.1165 0.3435 0.4784 0.0750 0.2784 0.3391 0.3992 0.3798 0.1736 0.4194 0.6710 0.3835 0.5606 0.9494 0.2503 0.5372 0.6763 0.8182 0.7018 0.4776 0.8663 -1
0.2690 0.2489 0.2477 -0.1483 0.0099 0.2104 0.4365 0.0794 0.3594 0.2899 0.3658 0.5710 0.5158 0.4647 0.3227 0.1852 0.4692 0.7737 0.4985 0.6814 0.5938 0.8128 -1
0.4290 0.2489 0.5490 -0.2028 0.0343 0.0745 0.3032 0.0079 0.3084 -0.0241 0.4194 0.7310 0.5158 0.7660 0.2682 0.2096 0.3333 0.6404 0.4270 0.6304 0.2799 0.8663 -1
0.2890 -0.0158 0.2203 -0.2083 0.2782 0.0259 0.2981 0.0764 0.2370 0.1038 0.2229 0.5910 0.2511 0.4373 0.2628 0.4535 0.2847 0.6353 0.4954 0.5589 0.4078 0.6699 -1
0.5490 0.1607 0.4120 0.2004 0.1075 -0.1003 0.2570 0.2713 0.0635 0.0341 0.3837 0.8510 0.4276 0.6291 0.6715 0.2828 0.1585 0.5942 0.6903 0.3855 0.3380 0.8306 -1
-0.0310 0.0577 0.1655 0.2713 0.1156 -0.0129 0.2314 0.2517 0.6757 0.1503 0.4194 0.2710 0.3246 0.3825 0.7423 0.2909 0.2459 0.5686 0.6708 0.9977 0.4543 0.8663 -1
0.3490 0.3960 0.1792 -0.0502 0.0750 0.0065 0.1647 0.0192 0.2676 0.2085 0.5265 0.6510 0.6629 0.3962 0.4208 0.2503 0.2653 0.5019 0.4383 0.5896 0.5124 0.9735 -1
0.4290 0.2783 0.3846 -0.0230 -0.0307 0.2007 0.2417 0.0350 0.0839 0.1620 0.5087 0.7310 0.5452 0.6017 0.4481 0.1446 0.4595 0.5789 0.4541 0.4059 0.4659 0.9556 -1
0.4290 0.0430 0.3709 0.3476 0.1563 0.2589 0.2929 0.5347 -0.0794 0.2783 -0.0628 0.7310 0.3099 0.5880 0.8186 0.3316 0.5178 0.6301 0.9537 0.2426 0.5822 0.3842 -1
0.3090 0.0871 0.4120 -0.1810 0.1075 0.2201 0.1596 0.0079 0.1962 0.0922 0.3658 0.6110 0.3540 0.6291 0.2900 0.2828 0.4789 0.4968 0.4270 0.5181 0.3962 0.8128 -1
0.3690 0.2489 0.3709 0.2004 0.0506 0.2492 0.3134 0.2472 0.2880 -0.0008 0.3747 0.6710 0.5158 0.5880 0.6715 0.2259 0.5080 0.6507 0.6663 0.6100 0.3031 0.8217 -1
0.4290 -0.0746 0.2888 -0.1156 -0.0389 -0.0323 -0.1532 0.0109 0.0227 0.1969 0.3658 0.7310 0.1923 0.5058 0.3554 0.1364 0.2265 0.1840 0.4300 0.3447 0.5008 0.8128 -1
0.5490 -0.0893 0.3435 0.4811 0.1400 0.2201 0.2417 0.4850 0.0737 0.2783 0.2051 0.8510 0.1776 0.5606 0.9521 0.3153 0.4789 0.5789 0.9040 0.3957 0.5822 0.6521 -1
0.2290 0.2783 0.2477 -0.1701 0.0993 -0.0226 0.1699 0.1359 0.4104 0.4178 0.2944 0.5310 0.5452 0.4647 0.3009 0.2746 0.2362 0.5071 0.5549 0.7324 0.7217 0.7413 -1
0.4690 0.1165 0.3709 0.4293 0.2213 0.1619 0.6827 0.6550 0.0431 0.1271 -0.1699 0.7710 0.3835 0.5880 0.9004 0.3966 0.4207 1.0199 1.0741 0.3651 0.4310 0.2771 -1
0.3290 -0.0746 0.2203 -0.2083 0.1319 0.0259 0.3288 0.0937 0.2064 0.1155 0.2408 0.6310 0.1923 0.4373 0.2628 0.3072 0.2847 0.6660 0.5128 0.5283 0.4194 0.6878 -1
0.2690 0.0724 0.3435 -0.0121 0.0750 0.1716 0.1340 0.0170 0.2778 0.0108 0.6515 0.5710 0.3393 0.5606 0.4590 0.2503 0.4304 0.4712 0.4360 0.5998 0.3148 1.0985 -1
0.5890 0.4254 0.3161 -0.0611 0.0831 0.2104 0.3647 0.0982 0.1859 0.1038 0.5265 0.8910 0.6923 0.5332 0.4099 0.2584 0.4692 0.7019 0.5173 0.5079 0.4078 0.9735 -1
0.6090 0.0430 0.4257 -0.0012 0.2619 0.2201 0.5134 0.4067 0.1859 0.0573 0.1337 0.9110 0.3099 0.6428 0.4699 0.4372 0.4789 0.8507 0.8258 0.5079 0.3613 0.5806 -1
0.4490 0.6018 0.2477 0.0315 0.0750 0.2104 0.2622 0.0742 0.1757 0.2085 0.5622 0.7510 0.8688 0.4647 0.5026 0.2503 0.4692 0.5994 0.4932 0.4977 0.5124 1.0092 -1
0.1290 0.0136 0.2888 0.2713 0.0424 0.0939 0.3288 0.4143 0.5023 0.0806 0.1694 0.4310 0.2805 0.5058 0.7423 0.2177 0.3527 0.6660 0.8333 0.8243 0.3845 0.6163 -1
0.5890 -0.0158 0.7545 0.6419 0.2213 0.4920 0.7340 0.7905 0.1553 0.1852 -0.0985 0.8910 0.2511 0.9715 1.1129 0.3966 0.7508 1.0712 1.2095 0.4773 0.4892 0.3485 -1
0.3090 0.4842 0.1792 -0.0611 0.1075 0.1619 0.3288 0.0230 0.2676 0.2317 0.5622 0.6110 0.7511 0.3962 0.4099 0.2828 0.4207 0.6660 0.4420 0.5896 0.5357 1.0092 -1
0.1690 0.0283 0.3298 -0.0557 0.1237 0.2978 0.3391 0.0885 0.1655 0.0806 0.2587 0.4710 0.2952 0.5469 0.4154 0.2990 0.5566 0.6763 0.5075 0.4875 0.3845 0.7056 -1
0.3490 0.2048 0.3024 -0.0175 0.0668 0.0162 0.4314 0.2036 0.3696 0.5457 0.3837 0.6510 0.4717 0.5195 0.4535 0.2421 0.2750 0.7686 0.6226 0.6916 0.8497 0.8306 -1
0.3690 0.0136 0.2888 0.4130 0.3189 0.0065 0.5340 0.6159 0.0023 0.1969 -0.1521 0.6710 0.2805 0.5058 0.8840 0.4942 0.2653 0.8712 1.0350 0.3243 0.5008 0.2949 -1
0.2090 0.1312 0.2751 -0.1156 0.1481 0.1813 0.3955 -0.0342 0.2268 0.0457 0.5265 0.5110 0.3982 0.4921 0.3554 0.3234 0.4401 0.7327 0.3848 0.5487 0.3497 0.9735 -1
0.2690 -0.0746 0.3709 -0.1701 0.1725 0.2784 0.4058 0.1133 0.2778 0.4527 0.2765 0.5710 0.1923 0.5880 0.3009 0.3478 0.5372 0.7430 0.5323 0.5998 0.7566 0.7235 -1
0.4890 0.0136 0.2751 -0.2083 0.1563 0.1521 0.1750 0.2969 0.5533 0.2899 0.1158 0.7910 0.2805 0.4921 0.2628 0.3316 0.4110 0.5122 0.7159 0.8753 0.5938 0.5628 -1
0.4690 0.1165 0.4531 0.4893 0.1481 0.3755 0.5904 0.7303 0.2982 0.4643 -0.1342 0.7710 0.3835 0.6702 0.9603 0.3234 0.6343 0.9276 1.1493 0.6202 0.7683 0.3128 -1
0.4090 0.0430 0.3435 -0.1701 0.2132 -0.0614 0.3545 0.1735 0.2574 0.1271 0.3122 0.7110 0.3099 0.5606 0.3009 0.3885 0.1974 0.6917 0.5925 0.5794 0.4310 0.7592 -1
0.2690 0.2930 0.2614 0.0588 0.0912 0.2589 0.4365 0.1660 0.2982 0.1271 0.3122 0.5710 0.5599 0.4784 0.5298 0.2665 0.5178 0.7737 0.5850 0.6202 0.4310 0.7592 -1
0.4490 0.1165 0.2614 0.5002 0.2619 0.3560 0.7083 0.6550 0.1247 0.0341 -0.1521 0.7510 0.3835 0.4784 0.9712 0.4372 0.6148 1.0455 1.0741 0.4467 0.3380 0.2949 -1
0.2690 0.0871 0.3024 -0.2028 -0.0063 -0.0712 0.0776 -0.0523 0.3084 0.0573 0.5444 0.5710 0.3540 0.5195 0.2682 0.1690 0.1877 0.4148 0.3668 0.6304 0.3613 0.9913 -1
0.2090 0.2048 0.2477 -0.1592 0.1563 0.0065 0.2724 -0.0282 0.3288 0.0690 0.5087 0.5110 0.4717 0.4647 0.3118 0.3316 0.2653 0.6096 0.3909 0.6508 0.3729 0.9556 -1
0.4090 -0.0305 0.2614 0.5165 0.2294 0.1036 0.4211 0.6039 -0.0385 0.0457 -0.1521 0.7110 0.2364 0.4784 0.9876 0.4047 0.3624 0.7583 1.0229 0.2834 0.3497 0.2949 -1
0.2890 0.3960 0.4805 0.5002 0.2050 0.1036 0.8263 0.7265 0.2676 0.2201 -0.1878 0.5910 0.6629 0.6976 0.9712 0.3803 0.3624 1.1635 1.1456 0.5896 0.5241 0.2592 -1
0.2890 0.0871 0.3572 -0.0339 0.1319 0.2395 0.4109 0.1705 0.1859 0.0573 0.2051 0.5910 0.3540 0.5743 0.4372 0.3072 0.4983 0.7481 0.5895 0.5079 0.3613 0.6521 -1
0.4090 -0.0305 0.2614 0.5165 0.2294 0.1036 0.4211 0.6039 -0.0385 0.0457 -0.1521 0.7110 0.2364 0.4784 0.9876 0.4047 0.3624 0.7583 1.0229 0.2834 0.3497 0.2949 -1
0.4890 0.0136 0.4531 -0.1701 0.1075 0.1424 0.6160 0.2939 0.4104 0.0690 0.1337 0.7910 0.2805 0.6702 0.3009 0.2828 0.4012 0.9532 0.7129 0.7324 0.3729 0.5806 -1
0.4490 0.1018 0.2751 -0.1647 0.1156 0.1813 0.1801 0.1584 0.2778 0.3364 0.2051 0.7510 0.3688 0.4921 0.3064 0.2909 0.4401 0.5173 0.5775 0.5998 0.6404 0.6521 -1
0.3690 0.0577 0.3024 -0.1265 0.1888 0.2104 0.2776 0.1058 0.0737 0.3480 0.1872 0.6710 0.3246 0.5195 0.3445 0.3641 0.4692 0.6148 0.5248 0.3957 0.6520 0.6342 -1
0.3890 0.2342 0.2340 -0.0121 0.0343 0.2687 0.3904 0.1885 0.2574 0.0922 0.2408 0.6910 0.5011 0.4510 0.4590 0.2096 0.5275 0.7276 0.6076 0.5794 0.3962 0.6878 -1
0.2290 0.3960 0.2614 -0.0530 0.0750 0.2395 0.3340 0.1283 0.2676 0.1387 0.2587 0.5310 0.6629 0.4784 0.4181 0.2503 0.4983 0.6712 0.5474 0.5896 0.4427 0.7056 -1
0.1490 0.1386 0.2614 0.0914 0.1075 0.2687 0.4263 0.2329 0.3696 0.1038 0.1694 0.4510 0.4055 0.4784 0.5625 0.2828 0.5275 0.7635 0.6520 0.6916 0.4078 0.6163 -1
0.5690 0.2195 0.3298 -0.1538 0.1156 -0.0032 0.1750 0.0982 0.2166 0.3480 0.3301 0.8710 0.4864 0.5469 0.3173 0.2909 0.2556 0.5122 0.5173 0.5385 0.6520 0.7771 -1
0.4090 0.2783 0.2888 -0.0121 0.1400 0.2104 0.3904 0.1381 0.3390 0.0806 0.4194 0.7110 0.5452 0.5058 0.4590 0.3153 0.4692 0.7276 0.5571 0.6610 0.3845 0.8663 -1
0.2090 0.1312 0.3161 -0.0938 0.0424 0.1036 0.2365 0.0982 0.4104 0.4178 0.4372 0.5110 0.3982 0.5332 0.3772 0.2177 0.3624 0.5737 0.5173 0.7324 0.7217 0.8842 -1
0.3490 0.3518 0.2066 0.0097 0.0993 0.1424 0.2468 0.0155 0.1247 0.1038 0.5432 0.6510 0.6188 0.4236 0.4808 0.2746 0.4012 0.5840 0.4345 0.4467 0.4078 0.9902 -1
0.3490 0.0724 0.4120 0.2713 0.1237 0.4046 0.4211 0.5535 0.1757 0.2201 0.0265 0.6510 0.3393 0.6291 0.7423 0.2990 0.6634 0.7583 0.9725 0.4977 0.5241 0.4735 -1
0.3690 0.1460 0.5490 -0.2192 0.1725 0.1619 0.3032 0.0079 0.1349 0.1503 0.4015 0.6710 0.4129 0.7660 0.2519 0.3478 0.4207 0.6404 0.4270 0.4569 0.4543 0.8485 -1
0.2890 -0.0452 0.3024 -0.2192 0.0912 0.3366 0.3647 0.0711 0.3900 -0.0008 0.2944 0.5910 0.2217 0.5195 0.2519 0.2665 0.5954 0.7019 0.4902 0.7120 0.3031 0.7413 -1
0.5890 0.2930 0.2888 -0.1374 0.0506 0.4434 0.4673 0.1283 0.1247 0.2783 0.3837 0.8910 0.5599 0.5058 0.3336 0.2259 0.7022 0.8045 0.5474 0.4467 0.5822 0.8306 -1
0.4490 0.0871 0.4120 0.4893 0.2863 0.2978 0.6417 0.6024 -0.0181 0.1503 -0.1521 0.7510 0.3540 0.6291 0.9603 0.4616 0.5566 0.9789 1.0214 0.3038 0.4543 0.2949 -1
0.3890 0.1018 0.3298 -0.1919 0.0993 0.2784 0.3545 0.0079 0.2676 0.0573 0.4908 0.6910 0.3688 0.5469 0.2791 0.2746 0.5372 0.6917 0.4270 0.5896 0.3613 0.9378 -1
0.1690 0.2636 0.2751 -0.1102 0.0912 0.2201 0.4314 0.0982 0.3594 0.2666 0.3182 0.4710 0.5305 0.4921 0.3609 0.2665 0.4789 0.7686 0.5173 0.6814 0.5706 0.7652 -1
0.4890 0.1901 0.1792 -0.2083 0.1888 -0.0226 0.3493 0.2186 0.0839 0.4876 0.0979 0.7910 0.4570 0.3962 0.2628 0.3641 0.2362 0.6866 0.6377 0.4059 0.7915 0.5449 -1
0.5690 0.0577 0.5490 -0.2192 0.1075 0.0162 0.1647 0.0079 0.0533 -0.0822 0.4015 0.8710 0.3246 0.7660 0.2519 0.2828 0.2750 0.5019 0.4270 0.3753 0.2217 0.8485 -1
0.2090 -0.0599 0.3709 -0.1974 0.2376 0.0454 0.0263 -0.0116 0.1043 0.1736 0.2944 0.5110 0.2070 0.5880 0.2737 0.4129 0.3042 0.3635 0.4074 0.4263 0.4776 0.7413 -1
0.3290 0.2636 0.2340 -0.1374 0.1806 0.0065 0.3186 -0.0282 0.2472 0.1503 0.5622 0.6310 0.5305 0.4510 0.3336 0.3559 0.2653 0.6558 0.3909 0.5692 0.4543 1.0092 -1
0.6090 0.3371 0.3298 0.1350 0.0912 0.0842 0.1596 0.2713 0.1859 0.0690 0.4194 0.9110 0.6040 0.5469 0.6061 0.2665 0.3430 0.4968 0.6903 0.5079 0.3729 0.8663 -1
0.2890 0.1607 0.2751 -0.1974 0.2376 0.1521 0.3083 0.2261 0.4921 0.2434 0.1158 0.5910 0.4276 0.4921 0.2737 0.4129 0.4110 0.6455 0.6452 0.8141 0.5473 0.5628 -1
0.4090 -0.0305 0.2614 0.5165 0.2294 0.1036 0.4211 0.6039 -0.0385 0.0457 -0.1521 0.7110 0.2364 0.4784 0.9876 0.4047 0.3624 0.7583 1.0229 0.2834 0.3497 0.2949 -1
0.4690 0.3371 0.2614 0.0697 0.1156 0.0745 0.1545 0.1193 0.1655 0.2666 0.4908 0.7710 0.6040 0.4784 0.5407 0.2909 0.3333 0.4917 0.5383 0.4875 0.5706 0.9378 -1
0.6090 0.0283 0.3709 -0.1865 0.2213 -0.0226 0.0878 0.2788 0.1553 0.1155 -0.0092 0.9110 0.2952 0.5880 0.2846 0.3966 0.2362 0.4250 0.6979 0.4773 0.4194 0.4378 -1
0.5690 -0.0305 0.3435 -0.2246 0.0993 0.1230 0.1340 0.0802 0.0737 0.4294 0.2587 0.8710 0.2364 0.5606 0.2464 0.2746 0.3818 0.4712 0.4992 0.3957 0.7334 0.7056 -1
0.2290 0.2195 0.2066 -0.2028 0.1075 0.1910 0.2929 -0.0071 0.2982 0.0806 0.4551 0.5310 0.4864 0.4236 0.2682 0.2828 0.4498 0.6301 0.4119 0.6202 0.3845 0.9021 -1
0.6090 0.0724 0.4531 0.5111 0.1725 0.2589 0.4929 0.7830 0.2166 0.3945 -0.2235 0.9110 0.3393 0.6702 0.9821 0.3478 0.5178 0.8301 1.2020 0.5385 0.6985 0.2235 -1
0.3090 0.0136 0.4394 0.4893 0.1319 0.2784 0.3186 0.5181 0.2880 0.4294 0.0801 0.6110 0.2805 0.6565 0.9603 0.3072 0.5372 0.6558 0.9371 0.6100 0.7334 0.5271 -1
0.2690 0.3518 0.1792 0.1132 0.0993 0.0454 0.2570 0.1374 0.2064 0.0457 0.3729 0.5710 0.6188 0.3962 0.5843 0.2746 0.3042 0.5942 0.5564 0.5283 0.3497 0.8199 -1
0.3690 0.0283 0.3298 -0.2137 0.0668 0.0356 0.1032 -0.0018 0.0839 0.3131 0.4372 0.6710 0.2952 0.5469 0.2573 0.2421 0.2945 0.4404 0.4172 0.4059 0.6171 0.8842 -1
0.3090 0.0136 0.3024 -0.1919 0.1725 0.1133 0.3083 0.2186 0.5023 0.1736 0.0622 0.6110 0.2805 0.5195 0.2791 0.3478 0.3721 0.6455 0.6377 0.8243 0.4776 0.5092 -1
0.2490 -0.0011 0.2614 -0.0284 0.1156 0.2007 0.3391 0.2412 0.4206 0.1271 0.1694 0.5510 0.2658 0.4784 0.4426 0.2909 0.4595 0.6763 0.6602 0.7426 0.4310 0.6163 -1
0.3490 0.0283 0.3161 -0.0829 0.1481 0.0745 0.0468 0.1381 -0.0998 0.2550 0.1158 0.6510 0.2952 0.5332 0.3881 0.3234 0.3333 0.3840 0.5571 0.2222 0.5590 0.5628 -1
0.2290 0.1901 0.6449 -0.1320 0.1725 0.2784 0.5750 0.1885 0.3084 0.2550 0.1872 0.5310 0.4570 0.8619 0.3391 0.3478 0.5372 0.9122 0.6076 0.6304 0.5590 0.6342 -1
0.4890 0.0871 0.2203 -0.2083 0.2132 0.2395 0.3801 0.2638 0.4308 0.2201 0.0622 0.7910 0.3540 0.4373 0.2628 0.3885 0.4983 0.7173 0.6828 0.7528 0.5241 0.5092 -1
0.1290 0.0283 0.2340 -0.2083 0.0587 -0.0614 0.0468 0.0456 0.2574 0.0224 0.1872 0.4310 0.2952 0.4510 0.2628 0.2340 0.1974 0.3840 0.4646 0.5794 0.3264 0.6342 -1
0.4690 0.1165 0.3709 0.4293 0.2213 0.1619 0.6827 0.6550 0.0431 0.1271 -0.1699 0.7710 0.3835 0.5880 0.9004 0.3966 0.4207 1.0199 1.0741 0.3651 0.4310 0.2771 -1
0.3090 0.2195 0.4942 0.1350 -0.0063 0.1230 0.1545 0.1088 0.2064 0.4062 0.5087 0.6110 0.4864 0.7112 0.6061 0.1690 0.3818 0.4917 0.5278 0.5283 0.7101 0.9556 -1
0.4690 0.0430 0.4805 -0.2083 0.1806 0.0259 0.1596 0.1885 0.1553 0.1271 0.0265 0.7710 0.3099 0.6976 0.2628 0.3559 0.2847 0.4968 0.6076 0.4773 0.4310 0.4735 -1
0.0290 0.2342 0.2477 0.0806 -0.0063 0.2492 0.3186 0.1742 0.3696 0.0457 0.2051 0.3310 0.5011 0.4647 0.5516 0.1690 0.5080 0.6558 0.5933 0.6916 0.3497 0.6521 -1
0.3090 0.1018 0.3161 0.1296 0.1237 0.2881 0.6981 0.4444 0.4615 0.2201 -0.0271 0.6110 0.3688 0.5332 0.6006 0.2990 0.5469 1.0353 0.8634 0.7834 0.5241 0.4199 -1
0.2490 0.1239 0.2477 -0.2137 0.1156 0.1133 0.0981 -0.1170 0.0533 0.2783 0.5444 0.5510 0.3908 0.4647 0.2573 0.2909 0.3721 0.4353 0.3021 0.3753 0.5822 0.9913 -1
0.3490 0.0577 0.3435 -0.2028 0.0993 0.2589 0.2878 -0.0304 0.2472 0.0108 0.4908 0.6510 0.3246 0.5606 0.2682 0.2746 0.5178 0.6250 0.3886 0.5692 0.3148 0.9378 -1
